scBB45CHm0042 -0.00361025112064 -0.0251594226555 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.98 -0.97
scBB45CHm0445 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 -0.52 0.12
scBB45CHm0040 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 0.26 0.74
scBB45CHm0254 -0.0619148340975 -0.080883706736 -0.5 -0.5 0.4 0.4 0.9 0.9 -0.01 -0.36
scBB45CHm0465 0.0155395776767 -0.00691497290024 -0.5 -0.5 0.9 0.9 1.4 1.4 -0.28 -0.22
scBB45CHm0223 3.21049320386 2.4264466714 3.1 2.3 3.3 2.5 0.2 0.2 -0.59 -0.31
scBB45CHm0217 -0.0434650460564 -0.0631986269848 -0.5 -0.5 0.5 0.5 1.0 1.0 0.38 0.27
scBB45CHm0482 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 -0.09 -0.29
scBB45CHm0433 1.2971836147 0.402509728795 1.1 0.2 1.5 0.6 0.4 0.4 -0.26 -0.10
scBB45CHm0112 3.500493658 1.16942655077 3.3 0.8 4.2 1.8 0.9 1.0 0.58 0.35
scBB45CHm0101 0.194727808861 -0.119448688825 -0.5 -0.5 0.5 0.3 1.0 0.8 -0.33 -0.18
scBB45CHm0553 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 -0.71 -0.66
scBB45CHm0184 1.34341908726 1.58259061594 1.1 1.3 1.8 2.0 0.7 0.7 0.52 0.00
scBB45CHm0399 2.29283139783 1.07522473844 2.0 0.7 2.7 1.4 0.7 0.7 0.04 0.29
scBB45CHm0256 -0.00361025112064 -0.0251594226555 -0.5 -0.5 0.7 0.7 1.2 1.2 0.09 -0.10
scBB45CHm0567 2.43671603613 2.35641508676 2.2 2.1 3.2 2.7 1.0 0.6 0.06 0.25
scBB45CHm0479 1.18105442855 0.42290112262 0.8 0.1 1.6 1.0 0.8 0.9 -0.72 -0.94
scBB45CHm0132 0.0270178722265 0.0040241663907 -0.5 -0.5 1.0 0.9 1.5 1.4 -0.46 -0.36
scBB45CHm0284 1.41645642452 0.235374724013 1.3 0.1 1.5 0.4 0.2 0.3 0.71 0.57
BB45nHm0000 0.549765875994 0.48218633676 0.4 0.3 0.8 0.7 0.4 0.4 0.54 0.60
BB45nHm0001 -0.0380390330925 -0.0580290624487 -0.5 -0.5 0.5 0.5 1.0 1.0 0.46 0.53
